,text,label
10,"Task instruction: Given two phrases, Head and Tail, your task is to determine whether The Tail is the reason for the Head or not. Yes and No are the only acceptable answers.(1)
Input: Head: hear music<sep>Tail: have ears
Output: Yes
(1)
Input: Head: PersonX accepts ___ in exchange<sep>Tail: happy
Output: No
",1
11,"Task instruction: You are given two phrases: Head and Tail, separated by <sep>. The Head and the Tail events are short phrases possibly involving participants. You have to determine whether The Tail is the reason for the Head or not. The reason provides a post-fact explanation of the cause of an event. Classify your answers into ""Yes"" and ""No"".(1)
Input: Head: hear music<sep>Tail: have ears
Output: Yes
(1)
Input: Head: PersonX accepts ___ in exchange<sep>Tail: happy
Output: No
",0
12,"Task instruction: You are given two phrases, Head and Tail, separated by <sep>. Head and Tail are events involving one or more participants. PersonX is always the subject of the event. You have to determine whether the Head includes an event or action from the Tail. If the Tail denotes a step within the larger Head event, classify your answer as ""Yes"". If not, classify it as ""No"". The phrase may also contain ""___"", a placeholder that can be an object, a person, and/or an action.(1)
Input: Head: have conversation<sep>Tail: choose subject to discuss
Output: Yes
(1)
Input: Head: PersonX allergic to bees<sep>Tail: none
Output: No
",1
13,"Task instruction: Given two phrases, Head and Tail, separated with <sep>, you have to determine whether the Head includes an event or an action in the Tail. This happens when the Tail denotes a step within the larger head event. Classify your answers into ""Yes"" and ""No"".(1)
Input: Head: have conversation<sep>Tail: choose subject to discuss
Output: Yes
(1)
Input: Head: PersonX allergic to bees<sep>Tail: none
Output: No
",0
14,"Task instruction: Given two phrases: Head and Tail, separated with <sep>, you have to determine whether, as a result of the Head, PersonX wants what is mentioned in the Tail or not. If PersonX does want what is mentioned in the Tail, output ""Yes"". If PersonX does not want what is mentioned in the Tail, output ""No"". The phrase may also contain ""___"", a placeholder that can be an object, a person, and/or an action.(1)
Input: Head: PersonX arranges a date<sep>Tail: to find a nice restaurant.
Output: Yes
(1)
Input: Head: PersonX affects children 's ___<sep>Tail: bad
Output: No
",1
15,"Task instruction: In this task, you are given two phrases: Head and Tail, separated with <sep>. The Head and the Tail events are short phrases possibly involving participants. The names of specific people have been replaced by generic words (e.g., PersonX, PersonY, PersonZ). PersonX is always the subject of the event. You have to determine whether, as a result of the Head, PersonX wants what is mentioned in the Tail or not. In this task, wanting is a postcondition desire on the part of PersonX, respectively. As a result of PersonX giving PersonY gifts, PersonX may also desire to hug PersonY. Classify your answers into ""Yes"" or ""No"". The phrase may also contain ""___"", a placeholder that can be an object, a person, and/or an action.(1)
Input: Head: PersonX arranges a date<sep>Tail: to find a nice restaurant.
Output: Yes
(1)
Input: Head: PersonX affects children 's ___<sep>Tail: bad
Output: No
",0
16,"Task instruction: Given two phrases, Head and Tail, separated with <sep>, your task is to determine whether the Head is capable of the Tail or not. Yes and No are the only possible answers.(1)
Input: Head: chicken<sep>Tail: lay eggs
Output: Yes
(1)
Input: Head: PersonX accomplishes PersonY's work<sep>Tail: satisfied
Output: No
",1
17,"Task instruction: Given two phrases, Head and Tail, separated with <sep>, determine whether the Head is capable of the Tail or not. Classify your answers into ""Yes"" and ""No"".(1)
Input: Head: chicken<sep>Tail: lay eggs
Output: Yes
(1)
Input: Head: PersonX accomplishes PersonY's work<sep>Tail: satisfied
Output: No
",0
18,"Task instruction: You are given an original reference and a system reference. Your task is to judge the quality of the system reference. If the utterance is grammatically correct and fluent, output 1, else output 0.(1)
Input: System Reference: there is a chinese restaurant on x called x.
Original Reference: x is a chinese restaurant in x.
Output: 1
(1)
Input: System Reference: x is a restaurant recommend.
Original Reference: x is a cafe restaurant.
Output: 0
",1
19,"Task instruction: You are given an original reference and a system reference. Your task is to output 1 if the system reference is grammatically correct and fluent, else output 0.(1)
Input: System Reference: there is a chinese restaurant on x called x.
Original Reference: x is a chinese restaurant in x.
Output: 1
(1)
Input: System Reference: x is a restaurant recommend.
Original Reference: x is a cafe restaurant.
Output: 0
",0
20,"Task instruction: Given a question, you need to detect which category best describes the question. If the question asks about description and abstract concepts, it belongs to the description category. If the question asks about entities such as animals, colors, sports, etc., it belongs to the entity category. If the question asks about abbreviations and expressions abbreviated, it belongs to the abbreviation category. If the question asks about human beings, description of a person, or a group or organization of persons, it belongs to the person category. If the question asks about numeric values, it belongs to the quantity category. If the question asks about locations, cities, or countries, it belongs to the location category.(1)
Input: What's the most common name in nursery rhymes ?
Output: Person
(1)
Input: What does the term ''spaghetti western'' mean ?
Output: Description
(1)
Input: What two countries contain Sierra Nevada mountains ?
Output: Location
",1
21,"Task instruction: You are given a question and need to output which category it falls into. The categories are ""Description"", ""Entity"", ""Abbreviation"", ""Person"", ""Quantity"", and ""Location"". A question is in the Description category if it asks about description and abstract concepts. An Entity question is about entities such as animals, colors, sports, etc. Abbreviation questions ask about abbreviations and expressions abbreviated. Questions regarding human beings, description of a person, and a group or organization of persons are categorized as Human. Quantity questions are asking about numeric values and Location questions ask about locations, cities, and countries.(1)
Input: What's the most common name in nursery rhymes ?
Output: Person
(1)
Input: What does the term ''spaghetti western'' mean ?
Output: Description
(1)
Input: What two countries contain Sierra Nevada mountains ?
Output: Location
",0
22,"Task instruction: In this task, you will be given a review of Amazon's food products. You will need to determine whether the review is negative or positive.(1)
Input: These are junk! Both bulbs have burned out within a two month period!! I cannot believe that this company can be in business with such poor quality. I have used infrared lights for my ball python for many years now and I get a varied range of months from a bulb, but I have never gone through two bulbs in a matter of two months! I am very disappointed.
Output: negative
(1)
Input: Love it! Truth be told, I find regular bras annoying to wear so practically live in sports bras. These caught my eye as providing my cleavage a bit of a boost as well as having a more...attractive look than your typical sports bra. Would I wear it on a jog? No, I really don't think it would provide me comfortable support. But for everyday wear and light activity? Absolutely no complaints. Matter of fact, after buying the black as a test run, I ended up buying every color.
Output: positive
",1
23,"Task instruction: In this task, you are given a review of Amazon's food products. You need to output 'negative' or 'positive', depending on the content of the review. A negative review means that the reviewer did not like the food product. A positive review means that the reviewer liked the food product.(1)
Input: These are junk! Both bulbs have burned out within a two month period!! I cannot believe that this company can be in business with such poor quality. I have used infrared lights for my ball python for many years now and I get a varied range of months from a bulb, but I have never gone through two bulbs in a matter of two months! I am very disappointed.
Output: negative
(1)
Input: Love it! Truth be told, I find regular bras annoying to wear so practically live in sports bras. These caught my eye as providing my cleavage a bit of a boost as well as having a more...attractive look than your typical sports bra. Would I wear it on a jog? No, I really don't think it would provide me comfortable support. But for everyday wear and light activity? Absolutely no complaints. Matter of fact, after buying the black as a test run, I ended up buying every color.
Output: positive
",0
24,"Task instruction: You will be given a sentence. Your task is to check whether the sentence is grammatically correct and meaningful. If the sentence is grammatically correct, then answer with '1'. If the sentence is not grammatically correct, then answer with '0'.(1)
Input: Our friends won't buy this analysis, let alone the next one we propose.
Output: 1
(1)
Input: They drank the pub.
Output: 0
",1
25,"Task instruction: You will receive a sentence. You need to check if the sentence is grammatically correct and meaningful. If the sentence is grammatically correct, output '1'. If the sentence is not grammatically correct or is not meaningful, output '0'.(1)
Input: Our friends won't buy this analysis, let alone the next one we propose.
Output: 1
(1)
Input: They drank the pub.
Output: 0
",0
26,"Task instruction: In this task, you are given a text of news article and corresponding headline of an article. Your task is to output ""match"" if the headline is correct for the article, or output ""no"" if not.(1)
Input: Article: Serge Ibaka -- the Oklahoma City Thunder forward who was born in the Congo but played in Spain -- has been granted Spanish citizenship and will play for the country in EuroBasket this summer, the event where spots in the 2012 Olympics will be decided. Headline: Ibaka granted Spanish citizenship, will play in EuroBasket
Output: match
(1)
Input: Article: State Street Corporation, a provider of investment servicing, investment management and investment research and trading services, has launched a new investment servicing solution to support small to mid-sized asset managers with their investment operation’s needs. Headline: Coal company Massey could have corporate charter revoked
Output: no
",1
27,"Task instruction: In this task, you are given a text of news article and corresponding headline of an article. Your task is to give label ""match"" if headline is correct for the given article, otherwise give label ""no"".(1)
Input: Article: Serge Ibaka -- the Oklahoma City Thunder forward who was born in the Congo but played in Spain -- has been granted Spanish citizenship and will play for the country in EuroBasket this summer, the event where spots in the 2012 Olympics will be decided. Headline: Ibaka granted Spanish citizenship, will play in EuroBasket
Output: match
(1)
Input: Article: State Street Corporation, a provider of investment servicing, investment management and investment research and trading services, has launched a new investment servicing solution to support small to mid-sized asset managers with their investment operation’s needs. Headline: Coal company Massey could have corporate charter revoked
Output: no
",0
28,"Task instruction: In this task, you will be given a review. You must read the review and classify it as positive or negative. If the review is positive, indicate your answer as P. If the review is negative, indicate your answer as N.(1)
Input: plot : two teen couples go to a church party , drink and then drive .
they get into an accident .
one of the guys dies , but his girlfriend continues to see him in her life , and has nightmares .
what 's the deal ?
watch the movie and "" sorta "" find out . . .
critique : a mind - fuck movie for the teen generation that touches on a very cool idea , but presents it in a very bad package .
which is what makes this review an even harder one to write , since i generally applaud films which attempt to break the mold , mess with your head and such ( lost highway & memento ) , but there are good and bad ways of making all types of films , and these folks just did n't snag this one correctly
.
they seem to have taken this pretty neat concept , but executed it terribly .
so what are the problems with the movie ?
well , its main problem is that it 's simply too jumbled
.
it starts off "" normal "" but then downshifts into this "" fantasy "" world in which you , as an audience member ,
have no idea what 's going on
.
there are dreams , there are characters coming back from the dead , there are others who look like the dead , there are strange apparitions , there are disappearances , there are a looooot of chase scenes , there are tons of weird things that happen , and most of it is simply not explained .
now i personally do n't mind trying to unravel a film every now and then , but when all it does is give me the same clue over and over again , i get kind of fed up after a while , which is this film 's biggest problem .
it 's obviously got this big secret to hide , but it seems to want to hide it completely until its final five minutes .
and do they make things entertaining , thrilling or even engaging , in the meantime ?
not really .
the sad part is that the arrow and i both dig on flicks like this , so we actually figured most of it out by the half - way point , so all of the strangeness after that did start to make a little bit of sense , but it still did n't the make the film all that more entertaining .
i guess the bottom line with movies like this is that you should always make sure that the audience is "" into it "" even before they are given the secret password to enter your world of understanding .
i mean , showing melissa sagemiller running away from visions for about 20 minutes throughout the movie is just plain lazy ! !
okay , we get it .
. .
there are people chasing her and we do n't know who they are .
do we really need to see it over and over again ?
how about giving us different scenes offering further insight into all of the strangeness going down in the movie ?
apparently , the studio took this film away from its director and chopped it up themselves , and it shows .
there might 've been a pretty decent teen mind - fuck movie in here somewhere , but i guess "" the suits "" decided that turning it into a music video with little edge , would make more sense .
the actors are pretty good for the most part , although wes bentley just seemed to be playing the exact same character that he did in american beauty , only in a new neighborhood .
but my biggest kudos go out to sagemiller , who holds her own throughout the entire film , and actually has you feeling her character 's unraveling .
overall , the film does n't stick
because it does n't entertain , it 's confusing , it rarely excites and
it feels pretty redundant for most of its runtime , despite a pretty cool ending and explanation to all of the craziness that came before it .
oh ,
and by the way , this is not a horror or teen slasher flick . . .
it 's just packaged to look that way because someone is apparently assuming that the genre is still hot with the kids .
it also wrapped production two years ago and has been sitting on the shelves ever since .
whatever . .
. skip it !
where 's joblo coming from ?
a nightmare of elm street 3 ( 7/10 ) - blair witch 2 ( 7/10 ) - the crow ( 9/10 ) - the crow : salvation ( 4/10 )
- lost highway ( 10/10 ) - memento ( 10/10 ) - the others ( 9/10 ) - stir of echoes ( 8/10 )
Output: N
(1)
Input: films adapted from comic books have had plenty of success , whether they 're about superheroes ( batman , superman , spawn ) , or geared toward kids ( casper ) or the arthouse crowd ( ghost world ) , but there 's never really been a comic book like from hell before .
for starters , it was created by alan moore ( and eddie campbell ) , who brought the medium to a whole new level in the mid ' 80s with a 12-part series called the watchmen .
to say moore and campbell thoroughly researched the subject of jack the ripper would be like saying michael jackson is starting to look a little odd .
the book ( or "" graphic novel , "" if you will ) is over 500 pages long and includes nearly 30 more that consist of nothing but footnotes .
in other words , do n't dismiss this film because of its source . if you can get past the whole comic book thing , you might find another stumbling block in from hell 's directors , albert and allen hughes .
getting the hughes brothers to direct this seems almost as ludicrous as casting carrot top in , well , anything , but riddle me this : who better to direct a film that 's set in the ghetto and features really violent street crime than the mad geniuses behind menace ii society ?
the ghetto in question is , of course , whitechapel in 1888 london 's east end .
it 's a filthy , sooty place where the whores ( called "" unfortunates "" ) are starting to get a little nervous about this mysterious psychopath who has been carving through their profession with surgical precision .
when the first stiff turns up , copper peter godley ( robbie coltrane , the world is not enough ) calls in inspector frederick abberline ( johnny depp , blow ) to crack the case .
abberline , a widower , has prophetic dreams he unsuccessfully tries to quell with copious amounts of absinthe and opium . upon arriving in whitechapel , he befriends an unfortunate named mary kelly ( heather graham , say it is n't so ) and proceeds to investigate the horribly gruesome crimes that even the police surgeon ca n't stomach .
i do n't think anyone needs to be briefed on jack the ripper , so i wo n't go into the particulars here , other than to say moore and campbell have a unique and interesting theory about both the identity of the killer and the reasons he chooses to slay .
in the comic , they do n't bother cloaking the identity of the ripper , but screenwriters terry hayes ( vertical limit ) and rafael yglesias ( les mis ? rables ) do a good job of keeping him hidden from viewers until the very end .
it 's funny to watch the locals blindly point the finger of blame at jews and indians because , after all , an englishman could never be capable of committing such ghastly acts .
and from hell 's ending had me whistling the stonecutters song from the simpsons for days ( "" who holds back the electric car / who made steve guttenberg a star ? "" ) .
do n't worry - it 'll all make sense when you see it .
now onto from hell 's appearance : it 's certainly dark and bleak enough , and it 's surprising to see how much more it looks like a tim burton film than planet of the apes did ( at times , it seems like sleepy hollow 2 ) .
the print i saw was n't completely finished ( both color and music had not been finalized , so
no comments about marilyn manson ) , but cinematographer peter deming ( do n't say a word )
ably captures the dreariness of victorian - era london and helped make the flashy killing scenes remind me of the crazy flashbacks in twin peaks , even though the violence in the film pales in comparison to that in the black - and - white comic .
oscar winner martin childs ' ( shakespeare in love ) production design turns the original prague surroundings into one creepy place .
even the acting in from hell is solid , with the dreamy depp turning in a typically strong performance and deftly handling a british accent .
ians holm ( joe gould 's secret ) and richardson ( 102 dalmatians )
log in great supporting roles , but the big surprise here is graham .
i cringed the first time she opened her mouth , imagining her attempt at an irish accent , but it actually was n't half bad .
the film , however , is all good .
2
: 00 - r for strong violence / gore , sexuality , language and drug content
Output: P
",1
29,"Task instruction: In this task, you will receive a review. You must classify if the review is positive or negative. To indicate that the review is positive, output P. To indicate that the review is negative, output N.(1)
Input: plot : two teen couples go to a church party , drink and then drive .
they get into an accident .
one of the guys dies , but his girlfriend continues to see him in her life , and has nightmares .
what 's the deal ?
watch the movie and "" sorta "" find out . . .
critique : a mind - fuck movie for the teen generation that touches on a very cool idea , but presents it in a very bad package .
which is what makes this review an even harder one to write , since i generally applaud films which attempt to break the mold , mess with your head and such ( lost highway & memento ) , but there are good and bad ways of making all types of films , and these folks just did n't snag this one correctly
.
they seem to have taken this pretty neat concept , but executed it terribly .
so what are the problems with the movie ?
well , its main problem is that it 's simply too jumbled
.
it starts off "" normal "" but then downshifts into this "" fantasy "" world in which you , as an audience member ,
have no idea what 's going on
.
there are dreams , there are characters coming back from the dead , there are others who look like the dead , there are strange apparitions , there are disappearances , there are a looooot of chase scenes , there are tons of weird things that happen , and most of it is simply not explained .
now i personally do n't mind trying to unravel a film every now and then , but when all it does is give me the same clue over and over again , i get kind of fed up after a while , which is this film 's biggest problem .
it 's obviously got this big secret to hide , but it seems to want to hide it completely until its final five minutes .
and do they make things entertaining , thrilling or even engaging , in the meantime ?
not really .
the sad part is that the arrow and i both dig on flicks like this , so we actually figured most of it out by the half - way point , so all of the strangeness after that did start to make a little bit of sense , but it still did n't the make the film all that more entertaining .
i guess the bottom line with movies like this is that you should always make sure that the audience is "" into it "" even before they are given the secret password to enter your world of understanding .
i mean , showing melissa sagemiller running away from visions for about 20 minutes throughout the movie is just plain lazy ! !
okay , we get it .
. .
there are people chasing her and we do n't know who they are .
do we really need to see it over and over again ?
how about giving us different scenes offering further insight into all of the strangeness going down in the movie ?
apparently , the studio took this film away from its director and chopped it up themselves , and it shows .
there might 've been a pretty decent teen mind - fuck movie in here somewhere , but i guess "" the suits "" decided that turning it into a music video with little edge , would make more sense .
the actors are pretty good for the most part , although wes bentley just seemed to be playing the exact same character that he did in american beauty , only in a new neighborhood .
but my biggest kudos go out to sagemiller , who holds her own throughout the entire film , and actually has you feeling her character 's unraveling .
overall , the film does n't stick
because it does n't entertain , it 's confusing , it rarely excites and
it feels pretty redundant for most of its runtime , despite a pretty cool ending and explanation to all of the craziness that came before it .
oh ,
and by the way , this is not a horror or teen slasher flick . . .
it 's just packaged to look that way because someone is apparently assuming that the genre is still hot with the kids .
it also wrapped production two years ago and has been sitting on the shelves ever since .
whatever . .
. skip it !
where 's joblo coming from ?
a nightmare of elm street 3 ( 7/10 ) - blair witch 2 ( 7/10 ) - the crow ( 9/10 ) - the crow : salvation ( 4/10 )
- lost highway ( 10/10 ) - memento ( 10/10 ) - the others ( 9/10 ) - stir of echoes ( 8/10 )
Output: N
(1)
Input: films adapted from comic books have had plenty of success , whether they 're about superheroes ( batman , superman , spawn ) , or geared toward kids ( casper ) or the arthouse crowd ( ghost world ) , but there 's never really been a comic book like from hell before .
for starters , it was created by alan moore ( and eddie campbell ) , who brought the medium to a whole new level in the mid ' 80s with a 12-part series called the watchmen .
to say moore and campbell thoroughly researched the subject of jack the ripper would be like saying michael jackson is starting to look a little odd .
the book ( or "" graphic novel , "" if you will ) is over 500 pages long and includes nearly 30 more that consist of nothing but footnotes .
in other words , do n't dismiss this film because of its source . if you can get past the whole comic book thing , you might find another stumbling block in from hell 's directors , albert and allen hughes .
getting the hughes brothers to direct this seems almost as ludicrous as casting carrot top in , well , anything , but riddle me this : who better to direct a film that 's set in the ghetto and features really violent street crime than the mad geniuses behind menace ii society ?
the ghetto in question is , of course , whitechapel in 1888 london 's east end .
it 's a filthy , sooty place where the whores ( called "" unfortunates "" ) are starting to get a little nervous about this mysterious psychopath who has been carving through their profession with surgical precision .
when the first stiff turns up , copper peter godley ( robbie coltrane , the world is not enough ) calls in inspector frederick abberline ( johnny depp , blow ) to crack the case .
abberline , a widower , has prophetic dreams he unsuccessfully tries to quell with copious amounts of absinthe and opium . upon arriving in whitechapel , he befriends an unfortunate named mary kelly ( heather graham , say it is n't so ) and proceeds to investigate the horribly gruesome crimes that even the police surgeon ca n't stomach .
i do n't think anyone needs to be briefed on jack the ripper , so i wo n't go into the particulars here , other than to say moore and campbell have a unique and interesting theory about both the identity of the killer and the reasons he chooses to slay .
in the comic , they do n't bother cloaking the identity of the ripper , but screenwriters terry hayes ( vertical limit ) and rafael yglesias ( les mis ? rables ) do a good job of keeping him hidden from viewers until the very end .
it 's funny to watch the locals blindly point the finger of blame at jews and indians because , after all , an englishman could never be capable of committing such ghastly acts .
and from hell 's ending had me whistling the stonecutters song from the simpsons for days ( "" who holds back the electric car / who made steve guttenberg a star ? "" ) .
do n't worry - it 'll all make sense when you see it .
now onto from hell 's appearance : it 's certainly dark and bleak enough , and it 's surprising to see how much more it looks like a tim burton film than planet of the apes did ( at times , it seems like sleepy hollow 2 ) .
the print i saw was n't completely finished ( both color and music had not been finalized , so
no comments about marilyn manson ) , but cinematographer peter deming ( do n't say a word )
ably captures the dreariness of victorian - era london and helped make the flashy killing scenes remind me of the crazy flashbacks in twin peaks , even though the violence in the film pales in comparison to that in the black - and - white comic .
oscar winner martin childs ' ( shakespeare in love ) production design turns the original prague surroundings into one creepy place .
even the acting in from hell is solid , with the dreamy depp turning in a typically strong performance and deftly handling a british accent .
ians holm ( joe gould 's secret ) and richardson ( 102 dalmatians )
log in great supporting roles , but the big surprise here is graham .
i cringed the first time she opened her mouth , imagining her attempt at an irish accent , but it actually was n't half bad .
the film , however , is all good .
2
: 00 - r for strong violence / gore , sexuality , language and drug content
Output: P
",0
30,"Task instruction: Given a paragraph and a claim, you need to classify the claim as '0', '1', or '2'. '0' means the claim contradicts the evidence present in the paragraph. '1' means the claim has multiple supporting *AND* contradicting evidences. '2' means the claim has supporting evidence and the paragraph is in overall favor of the claim.(1)
Input: Paragraph: While the financial costs of screening mammography&!1-positive recalls&biopsies were not included in the study,readers would benefit from being reminded that recall mammography&biopsies increase patient financial costs.This article leads with valuable information for all women over age 40 by stating “Getting screening mammograms every two years instead of annually reduces the chance of a!1 alarm,a new study shows.” Unfortunately the writer doesn’t quantify or elaborate adequately on that reduction.Instead,the writer later focuses on how women undergoing screening mammography shouldn’t be anxious if they experience a recall because over half of women who have screening mammograms for 10 years will be recalled.Readers would have been better served if the writer had emphasized the significant reduction in both recall mammograms&!1-positive biopsies in women who are screened every two years rather than annually.Part of the continuing controversy over screening mammography focuses on annual versus biennial screening.Because this study showed a significant reduction in the percentage of those recalled&needing biopsies among women who are screened every other year,with no statistically significant increase in late-stage diagnosis of breast cancer,the article should have emphasized those important findings.The piece states that the researchers noted that “…!1 positive recalls may cause inconvenience&anxiety and biopsies can cause pain and scarring.” This article fails to include several important facts about the study.1)This is a prospective cohort study of women screened between 1994-2006.2)Most of the mammograms were film rather than digital.3)Few women underwent screening for the entire 10 year period.4)Screening mammography recall rates are influenced by the skill of the radiologists who read the mammograms.There was no disease mongering.No independent experts were quoted.The story did an adequate job comparing – at a very high level – annual screening versus biennial screening.Screening mammography is widely available throughout the United States.The study did not examine a new procedure.There’s no evidence that the story relied solely on a news release. 
Claim: Annual Mammograms May Have More False-Positives
Output: 1
",1
