,text,label
10,"Task instruction: In this task, you are given a short story consisting of exactly 5 sentences. The second sentence is missing, and you are given a candidate for the second sentence. You need to identify if the given sentence connects the first sentence with the rest of the story. If the given sentence connects the first sentence with the rest of the story, output ""Yes"". If the given sentence does not connect the first sentence with the rest of the story, output ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.8360078294544202
11,"Task instruction: Given a short story consisting of exactly 5 sentences, where the second sentence is missing, and a candidate for the second sentence, you need to identify if the given sentence connects the first sentence with the rest of the story. If it connects, output ""Yes"", otherwise output ""No"". Do not generate anything else apart from ""Yes"" or ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.5483492214701036
12,"Task instruction: In this task, you are given a short story consisting of exactly 5 sentences, with the second sentence missing. You are given a candidate sentence for the second sentence, and you need to identify if the given sentence connects the first sentence with the rest of the story. Output ""Yes"" if it connects, otherwise output ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.5483492214701036
13,"Task instruction: In this task, you will be given a short story consisting of exactly 5 sentences. The second sentence will be missing, and you will be given a candidate sentence to fill in the blank. You need to identify if the given sentence connects the first sentence with the rest of the story. Answer ""Yes"" if it connects, otherwise answer ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.5483492214701036
14,"Task instruction: In this task, you will be given a short story consisting of exactly 5 sentences. The second sentence will be missing, and you will be given a candidate sentence to fill in the blank. You need to determine if the given sentence connects the first sentence with the rest of the story. If it does, output ""Yes"". If it does not, output ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences does not form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",0.602285210467163
15,"Task instruction: Given a short story consisting of exactly 5 sentences, where the second sentence is missing, you need to identify if the given sentence connects the first sentence with the rest of the story. The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story. Indicate your answer by ""Yes"" if the given sentence connects the first sentence with the rest of the story, otherwise output ""No"".(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",1.7529196424044295
16,"Task instruction: In this task, you are given a short story consisting of 5 sentences, with the second sentence missing. You are given a candidate sentence for the second sentence, and you need to determine if it correctly connects the first sentence to the rest of the story. Answer ""Yes"" if the given sentence correctly connects the first sentence to the rest of the story, or ""No"" if it does not.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.5483492214701036
17,"Task instruction: You will receive a short story consisting of exactly 5 sentences. The second sentence is missing, and you are given a candidate sentence to fill the gap. You need to determine if the given sentence connects the first sentence with the rest of the story. If the given sentence does not change the subsequent storyline such that at least one of the three subsequent sentences forms a consistent story, then indicate your answer as ""Yes"". Otherwise, indicate your answer as ""No"".(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",0.602285210467163
18,"Task instruction: In this task, you are given a short story consisting of exactly 5 sentences where the second sentence is missing. You are given a candidate for the second sentence and you need to identify if the given sentence connects the first sentence with the rest of the story. Indicate your answer by ""Yes"" if it connects, otherwise ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.5483492214701036
19,"Task instruction: In this task, you will be given a short story consisting of five sentences. The second sentence will be missing, and you will be given a candidate sentence to fill in the blank. You need to determine if the candidate sentence connects the first sentence to the rest of the story. If it does, indicate your answer with ""Yes"". If it does not, indicate your answer with ""No"". The candidate sentence is incorrect if it changes the subsequent storyline, such that at least one of the three subsequent sentences does not form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",2.040578250388746
20,"Task instruction: In this task, you will be given a short story with five sentences, where the second sentence is missing. You will also be given a candidate sentence for the second sentence. Your task is to determine whether the candidate sentence connects the first sentence with the rest of the story. If it does, output ""Yes"". If it does not, output ""No"".(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",0.602285210467163
21,"Task instruction: In this task, you are given a short story consisting of exactly 5 sentences where the second sentence is missing. You are given a candidate for the second sentence and your task is to determine if the given sentence connects the first sentence with the rest of the story. If the given sentence does connect the first sentence with the rest of the story, output ""Yes"". If the given sentence does not connect the first sentence with the rest of the story, output ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",1.7529196424044295
22,"Task instruction: You will be given a short story consisting of 5 sentences, with the second sentence missing. A candidate for the second sentence will be provided, and you must determine if it connects the first sentence to the rest of the story. Answer ""Yes"" if it does, ""No"" if it does not. The given sentence is incorrect if it changes the subsequent storyline, making at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.8360078294544202
23,"Task instruction: In this task, you will be given a short story of 5 sentences, where the second sentence is missing. You will also be given a candidate sentence for the second sentence. Your task is to determine if the candidate sentence connects the first sentence with the rest of the story. If it does, output ""Yes"". Otherwise, output ""No"". The candidate sentence is incorrect if it changes the subsequent storyline, such that at least one of the three subsequent sentences does not form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.8360078294544202
24,"Task instruction: In this task, you will be given a short story consisting of 5 sentences, with the second sentence missing. You will also be given a candidate sentence for the second sentence. You need to determine if the given sentence connects the first sentence with the rest of the story. Answer ""Yes"" if it connects, and ""No"" if it does not. The given sentence is incorrect if it changes the subsequent storyline, such that at least one of the three subsequent sentences forms a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.5483492214701036
25,"Task instruction: In this task, you are given a short story consisting of exactly 5 sentences, with the second sentence missing. You are given a candidate sentence for the second sentence, and you need to identify if the given sentence connects the first sentence with the rest of the story. Indicate your answer by ""Yes"" if it connects, otherwise ""No"". Do not generate anything else apart from ""Yes"" or ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.5483492214701036
26,"Task instruction: In this task, you are given a short story consisting of 5 sentences, with the second sentence missing. You are given a candidate sentence for the second sentence, and you need to determine if it connects the first sentence with the rest of the story. Answer ""Yes"" if it connects, and ""No"" if it doesn't. The given sentence is incorrect if it changes the subsequent storyline, making at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.5483492214701036
27,"Task instruction: In this task, you will be given a short story consisting of 5 sentences, with the second sentence missing. You will also be given a candidate sentence for the second sentence. Your task is to determine if the candidate sentence connects the first sentence with the rest of the story. If it does, output ""Yes"". If it does not, output ""No"". The candidate sentence is incorrect if it changes the subsequent storyline, such that at least one of the three subsequent sentences does not form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",0.026967994498529685
28,"Task instruction: In this task, you are given a short story consisting of 5 sentences where the second sentence is missing. You are given a candidate for the second sentence, and you need to identify if the given sentence connects the first sentence with the rest of the story. Answer ""Yes"" if it connects, otherwise ""No"".(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.8360078294544202
29,"Task instruction: In this task, you are given a short story consisting of exactly 5 sentences where the second sentence is missing. You are given a candidate for the second sentence and you need to identify if the given sentence connects the first sentence with the rest of the story. Indicate your answer by ""Yes"" if it connects, otherwise ""No"". Do not generate anything else apart from ""Yes"" or ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",-0.5483492214701036
30,"Task instruction: In this task, you are given a short story consisting of 5 sentences. The second sentence is missing, and you are given a candidate sentence to fill in the blank. You need to identify if the given sentence connects the first sentence with the rest of the story. If it does, indicate your answer with ""Yes"". If it does not, indicate your answer with ""No"". The given sentence is incorrect if it changes the subsequent storyline, so that at least one of the three subsequent sentences form a consistent story.(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two men rushed into the store and held their guns up.
Output: Yes
(1)
Input: Sentence 1: The cashier was counting the dollar bills at her desk. 
 Sentence 3: Everyone panicked and started to scream. 
  Sentence 4: The men threatened the people to remain quiet. 
 Sentence 5: The cashier handed them the cash so they would go away.  
 Given Sentence 2: Two dogs rushed into the store.
Output: No
",2.040578250388746
